date,time,DsWrocWybCon,LdLodzGdansk,MpKrakAlKras,MpZakopaSien,MzWarMarszal,PdBialWarsza,PkRzeszRejta,PmGdaWyzwo03,SlKatoKossut,WmOlsPuszkin,WpPoznPolank,ZpSzczLacz04
16/10/08,08:00,19.4715,13.948,71.2535,21.251,21.8672,,34.3066,7.08536,38.4412,4.13625,12.71,13.7418
16/10/08,16:00,14.1327,20.288,65.0275,18.8563,14.9768,,32.987,2.41533,25.2365,3.69236,9.542,6.24659
16/10/09,00:00,29.0264,26.628,82.679,19.8196,21.554,,31.3903,2.77922,64.3692,8.49611,36.59,8.97923
16/10/09,08:00,19.7865,21.556,69.9626,15.2675,25.4168,,17.4905,7.33192,42.6175,9.57681,11.64,8.26211
16/10/09,16:00,7.51963,29.164,34.4003,13.9236,24.7904,,17.7233,13.5481,23.7705,11.0867,6.078,5.07105
16/10/10,00:00,13.4079,32.968,124.849,44.1384,22.598,,58.196,21.9722,21.8374,24.7767,13.07,7.97723
16/10/10,08:00,22.7598,32.968,56.2562,20.2248,25.1036,,31.3165,5.50714,26.7173,18.8988,17.35,8.39944
16/10/10,16:00,18.86,19.02,32.9996,,21.8672,,16.2057,2.41517,20.6524,6.70014,12.58,5.96106
16/10/11,00:00,33.0497,8.876,64.6802,,12.2624,,81.4825,4.30708,26.9437,13.2408,25.9,13.065
16/10/11,08:00,36.6273,15.216,51.5793,,13.3064,,41.876,3.99083,50.1564,15.3604,23.5,6.76219
16/10/11,16:00,13.7057,12.68,31.9239,,19.988,,16.0006,8.90644,24.4663,16.5536,12.862,17.4018
16/10/12,00:00,14.5014,3.804,24.6629,,12.0536,,21.2142,6.47614,10.9269,14.7596,17.57,12.2039
16/10/12,08:00,14.789,10.144,25.5684,,13.5152,,11.5451,12.0537,29.4507,19.4935,14.34,7.08394
16/10/12,16:00,12.8285,19.02,25.8353,5.42511,20.8232,,15.5804,5.80397,34.6767,18.3686,15.722,15.2477
16/10/13,00:00,,19.02,16.4635,3.57412,14.6636,,11.7704,5.98481,12.1961,13.5992,20.17,18.8739
16/10/13,08:00,,13.948,21.7434,6.57037,24.164,,9.25269,12.2686,12.885,20.5482,20.17,17.2303
16/10/13,16:00,23.3722,19.02,47.1658,10.0302,31.472,,15.7929,2.50444,38.4229,18.6964,17.564,19.204
16/10/14,00:00,30.9773,29.164,35.0941,13.2216,35.9612,,71.4604,5.91683,26.8153,37.331,31.35,19.3678
16/10/14,08:00,,35.504,52.6095,11.816,41.7032,,46.2573,46.3006,41.7549,50.6393,35.07,29.1087
16/10/14,16:00,27.7371,22.824,32.2887,53.0088,33.038,,21.1062,4.96678,25.2204,30.8989,18.9,21.8761
16/10/15,00:00,32.0367,20.288,52.6332,135.062,28.862,,21.4474,20.1841,31.9261,33.0336,30.1,20.5992
16/10/15,08:00,37.4428,22.824,39.6291,72.2923,28.6532,,15.495,13.3247,35.3948,24.8207,24.03,18.9514
16/10/15,16:00,31.0884,30.432,40.4145,31.4667,38.8844,,20.7287,11.5939,22.6155,21.9715,23.7023,24.4071
16/10/16,00:00,37.0037,29.164,40.9603,94.6679,28.1312,,20.3292,11.7522,29.0497,17.2739,37.49,28.285
16/10/16,08:00,31.2681,21.556,24.8336,34.9276,25.3124,,12.0785,7.89553,14.7452,18.7768,29.38,21.0903
16/10/16,16:00,26.6778,35.504,26.0339,14.8829,30.8456,,15.5483,10.4514,24.6709,17.5997,24.0396,17.8643
16/10/17,00:00,24.6645,27.896,29.7581,4.408,29.5928,,9.65032,12.2576,19.2762,22.8107,26.38,30.544
16/10/17,08:00,27.3213,25.36,34.6216,25.4448,35.5436,,15.0302,34.6006,22.7426,28.1697,11.33,29.4941
16/10/17,16:00,32.6248,30.432,34.3153,29.2928,33.9776,,19.4675,20.0472,23.8686,26.9387,35.1,31.8705
16/10/18,00:00,50.1179,24.092,36.9837,36.0904,31.2632,,19.3133,28.8643,34.0282,26.9679,42.63,31.3736
16/10/18,08:00,66.9772,31.7,53.0339,26.2095,,,10.643,32.6131,54.9126,31.3307,43.41,28.6433
16/10/18,16:00,31.17,67.204,58.1175,21.338,,,16.6213,44.5725,35.8004,30.9508,42.8183,51.5218
16/10/19,00:00,43.6294,39.308,84.1228,24.2033,,,32.9169,35.2818,17.6098,40.3821,65.92,42.334
16/10/19,08:00,25.7616,39.308,58.8246,16.6146,,,29.3852,38.849,32.4777,41.6996,52.16,16.0541
16/10/19,16:00,18.0816,49.452,46.2163,21.0675,,,14.3423,29.2081,27.6539,51.4332,29.9,6.65343
16/10/20,00:00,34.2369,51.988,113.494,19.8461,,,32.1036,6.91378,40.8268,31.6015,31.0,23.138
16/10/20,08:00,42.3171,58.328,70.7203,24.5902,,,38.7416,34.4065,36.529,41.0614,27.8,30.332
16/10/20,16:00,19.5549,32.968,38.0571,12.7391,,,33.7686,21.8191,27.172,48.0647,46.2,20.9303
16/10/21,00:00,25.6736,25.36,47.3176,15.0252,,44.26,28.1374,11.6097,42.3992,32.0489,32.1,33.1388
16/10/21,08:00,31.2573,53.256,67.5729,19.5103,,40.73,22.7015,18.0842,42.652,49.174,31.5,26.1488
16/10/21,16:00,36.2245,,65.5018,11.1783,31.5764,,39.1086,23.3863,41.1506,36.614,17.3883,26.7527
16/10/22,00:00,51.148,,82.8182,21.2761,26.3564,,22.939,5.93861,53.1452,15.1668,37.29,27.6513
16/10/22,08:00,50.822,,48.3664,15.7422,22.7024,,21.3627,11.9513,43.2308,26.5879,29.55,26.2791
16/10/22,16:00,20.0538,,39.9546,16.4109,26.0432,,30.9364,5.75356,23.3657,13.5674,40.1369,27.4142
16/10/23,00:00,58.3221,,94.4672,76.3622,49.9508,,53.9765,26.4662,70.8743,21.0528,93.32,34.7357
16/10/23,08:00,37.6359,,77.5576,42.8579,33.56,,56.2244,40.4765,24.1117,35.0685,60.48,20.451
16/10/23,16:00,28.4605,,23.523,3.50668,44.0,,10.355,25.9326,15.7109,48.8262,36.4652,32.8282
16/10/24,00:00,37.1111,,60.3973,82.1648,26.0432,,26.7638,13.3611,33.2247,23.5675,53.6,42.0454
16/10/24,08:00,57.2339,,56.2374,33.1696,42.6428,,19.018,15.2657,39.0612,25.6043,41.4,48.4181
16/10/24,16:00,41.4769,49.452,51.9803,26.3422,38.5712,29.15,25.0765,15.7599,77.0841,37.3614,37.4671,58.3199
16/10/25,00:00,44.222,30.432,125.019,14.9305,39.9284,22.28,24.7691,24.6456,51.2438,33.3333,60.2,50.0195
16/10/25,08:00,43.081,57.06,93.0148,57.6264,38.5712,24.37,24.9003,10.7701,60.915,14.4386,44.1,92.6733
16/10/25,16:00,31.3219,41.844,75.7166,31.082,38.78,19.02,24.5886,8.97344,36.4573,17.0661,26.784,31.6833
16/10/26,00:00,37.6491,32.968,35.8166,3.0,32.8292,7.34,8.00365,3.10447,32.0687,10.9714,53.4,21.474
16/10/26,08:00,,38.04,60.2544,11.9673,29.4884,8.89,26.3864,5.23922,34.737,13.8304,35.09,13.1459
16/10/26,16:00,28.1981,20.288,37.7923,15.6031,23.642,11.88,19.7878,2.88894,23.3693,8.57292,27.42,21.0041
16/10/27,00:00,37.5719,34.236,,52.5446,30.95,11.39,28.6014,62.6781,39.9794,54.0812,45.4444,25.4406
16/10/27,08:00,61.4107,58.328,64.9201,12.2924,50.264,39.39,31.8364,34.3102,46.5614,38.3214,46.13,23.8697
16/10/27,16:00,47.6708,43.112,49.8711,24.1235,28.2356,23.54,15.7718,19.9014,41.5567,20.8614,42.83,45.0411
16/10/28,00:00,50.8735,54.524,159.549,67.4134,43.0604,39.04,106.545,2.74039,79.2877,40.0301,59.6131,41.2465
16/10/28,08:00,46.1711,71.008,120.354,100.265,52.0388,36.63,53.7082,13.9196,94.423,40.4969,63.43,36.5455
16/10/28,16:00,34.6171,32.968,43.6115,16.9142,43.5824,33.87,16.969,1.08889,41.4116,16.3249,37.47,17.2234
16/10/29,00:00,20.8564,13.948,35.2423,11.7266,11.7404,11.44,27.8551,7.9775,31.3519,8.54556,17.6482,22.5775
16/10/29,08:00,20.639,19.02,19.2715,5.6681,14.768,6.37,10.4146,6.96492,28.4711,8.25361,11.92,12.1626
16/10/29,16:00,18.7476,24.092,12.312,14.7467,9.548,9.6,14.2593,6.52456,18.4533,5.0275,9.36,11.223
16/10/30,00:00,16.0193,17.752,6.25622,7.57659,17.9,7.7,10.7907,7.04817,13.8597,10.3153,16.7936,20.065
16/10/30,08:00,19.8476,17.752,17.3478,6.56429,16.1252,2.8,12.4602,7.90394,16.6662,5.91222,14.51,16.8197
16/10/30,16:00,18.7545,16.484,17.8375,20.2101,9.7568,4.85,13.4633,8.52228,16.7646,2.89514,11.72,5.33704
16/10/31,00:00,17.6685,10.144,26.7214,12.1743,11.636,4.49,12.699,5.42283,26.3327,2.27653,14.5052,19.8638
16/10/31,08:00,25.8619,20.288,21.3473,7.28925,11.4272,8.9,13.4425,13.694,26.1978,8.35153,28.0,19.4204
16/10/31,16:00,34.8898,41.844,33.655,21.4303,17.5868,14.11,10.4317,7.01492,28.9121,9.25472,17.16,26.2167
16/11/01,00:00,19.9341,32.968,72.8965,12.0383,15.7076,11.14,24.3442,7.24328,34.6015,11.1708,26.0057,13.1097
16/11/01,08:00,12.5019,57.06,46.997,25.8046,14.5592,15.56,19.522,8.4625,25.4939,8.71319,16.8,9.11875
16/11/01,16:00,24.2114,24.092,28.631,6.3148,25.5212,12.94,24.2151,23.9344,30.9925,19.3283,8.6,29.3651
16/11/02,00:00,22.9837,16.484,54.7568,109.434,24.164,7.92,18.3034,1.364,17.1777,5.81486,18.0147,9.13059
16/11/02,08:00,15.9821,11.412,16.7776,9.02829,18.422,11.61,22.2894,1.0,9.65565,10.4724,6.44,12.9605
16/11/02,16:00,15.9551,17.752,27.0498,11.1008,14.6636,8.77,16.1751,3.08231,17.1191,2.73014,2.8,4.60995
16/11/03,00:00,8.53361,10.144,17.5392,7.67192,12.7844,3.68,17.3268,10.4513,11.2237,2.59667,8.44042,5.04533
16/11/03,08:00,13.8834,11.412,19.3499,3.0,11.0096,0.68,8.25878,6.61014,11.9668,2.63875,5.09,6.13536
16/11/03,16:00,16.2654,21.556,15.1118,19.346,16.1252,5.03,12.9693,14.804,17.0644,5.00889,8.66,8.62203
16/11/04,00:00,38.4839,26.628,72.9417,54.9378,20.4056,5.01,18.4182,7.44158,57.1726,14.045,21.6803,37.6908
16/11/04,08:00,35.3356,38.04,56.6319,26.284,30.428,10.31,26.7877,19.8699,43.7668,18.1822,28.4,20.0314
16/11/04,16:00,31.7484,34.236,38.9457,20.3865,31.0544,21.43,9.70282,24.8351,22.6585,22.6886,24.55,32.2512
16/11/05,00:00,42.4719,46.916,70.0325,133.405,50.3684,33.2,26.2294,35.6716,52.3138,32.1138,31.9872,30.2974
16/11/05,08:00,32.1673,46.916,48.9105,71.998,44.9396,50.93,22.8423,25.8618,55.3201,48.2854,34.36,30.0421
16/11/05,16:00,43.4834,39.308,63.3255,11.7909,48.9068,36.79,19.7408,17.9723,34.6976,45.6624,29.68,39.9141
16/11/06,00:00,40.2132,39.308,47.1667,3.0,41.4944,21.08,16.3708,6.56683,44.0572,30.8619,40.0225,30.0817
16/11/06,08:00,27.6071,44.38,53.5895,10.291,41.8076,28.42,5.85673,33.0101,22.0557,43.8937,41.2,27.9485
16/11/06,16:00,30.9074,38.04,37.0765,14.7548,33.1424,36.52,19.6963,7.30067,29.1949,28.1283,29.36,22.5166
16/11/07,00:00,24.1726,32.968,35.2992,6.74615,32.0984,58.41,12.0758,1.29483,16.7016,48.4779,61.5914,13.6534
16/11/07,08:00,36.2708,38.04,23.653,18.1588,38.78,30.03,9.48895,7.92172,30.3732,34.3874,53.4,8.64068
16/11/07,16:00,18.6108,31.7,53.2463,22.518,42.2252,32.89,25.2104,5.19533,25.4853,11.4622,26.15,8.01847
16/11/08,00:00,16.8948,24.092,47.8143,28.568,28.9664,20.45,44.9878,8.48597,42.6562,8.66944,26.26,38.6518
16/11/08,08:00,21.6426,48.184,61.7047,42.2536,35.126,9.09,22.8228,26.4762,53.8841,12.3457,29.5,18.7921
16/11/08,16:00,37.1489,32.968,46.9083,31.6976,37.9448,62.54,40.6968,16.033,27.4537,23.0999,36.33,17.5244
16/11/09,00:00,151.095,44.38,72.9102,94.5692,79.2872,177.47,40.4344,32.304,102.586,50.3361,52.0628,16.6071
16/11/09,08:00,60.0649,60.864,96.4333,37.984,44.522,22.29,17.3599,44.4502,90.3215,53.5121,50.2,7.67192
16/11/09,16:00,28.0787,49.452,122.462,33.5999,26.774,11.81,25.5226,29.2898,125.49,33.0765,21.72,13.5177
16/11/10,00:00,46.803,31.7,84.6293,91.0604,24.9992,13.58,80.852,49.6846,161.82,21.4165,93.2244,28.1754
16/11/10,08:00,91.1349,65.936,108.848,80.2777,43.478,16.25,71.542,15.0401,73.0845,21.7853,113.74,28.8052
16/11/10,16:00,74.6026,69.74,57.0113,90.0062,58.4072,19.48,30.9269,37.4165,51.8667,43.3642,74.01,29.8415
16/11/11,00:00,67.6511,71.008,15.9763,69.4663,48.2804,24.37,38.8939,37.7256,15.9276,46.1376,72.8,59.7547
16/11/11,08:00,63.4876,43.112,28.9049,68.1878,37.0052,12.7,22.2071,8.32594,19.2272,21.8046,61.75,50.7494
16/11/11,16:00,45.9615,44.38,49.6351,27.1762,36.7964,32.02,37.6318,23.6933,37.6925,18.5993,39.35,30.0347
16/11/12,00:00,43.4639,22.824,71.6869,84.5156,39.302,27.68,135.45,26.5925,51.9973,29.926,38.5347,42.4598
16/11/12,08:00,23.4367,31.7,28.4807,18.2644,43.5824,26.99,47.1869,13.6711,19.158,31.8067,38.99,27.3594
16/11/12,16:00,33.4633,35.504,47.6915,17.6486,48.8024,56.22,18.3396,10.2039,42.841,17.4218,42.9,32.5417
16/11/13,00:00,74.6194,50.72,37.8519,15.9981,51.5168,46.11,20.3484,12.5322,23.4916,36.6053,70.6516,26.5408
16/11/13,08:00,58.527,48.184,18.3058,8.66452,54.962,47.42,11.6172,8.55806,21.8518,23.0689,91.43,26.7072
16/11/13,16:00,36.4017,43.112,31.7486,47.6305,28.5488,25.2,31.8281,3.47631,48.5718,10.1718,43.02,43.7112
16/11/14,00:00,56.5908,24.092,66.5664,37.6337,36.5876,21.93,22.8486,12.3757,44.0294,15.6242,56.7224,38.0534
16/11/14,08:00,35.4649,40.576,34.6266,35.1283,23.8508,29.27,31.5238,13.7253,34.7731,35.0167,57.02,29.7029
16/11/14,16:00,99.3362,40.576,80.9018,27.8474,40.7636,17.41,22.1664,7.58822,40.7845,28.8892,87.64,20.5331
16/11/15,00:00,33.7834,62.132,133.72,111.797,59.7644,26.6,141.192,4.50083,,33.8771,58.1265,31.6036
16/11/15,08:00,55.1036,43.112,124.169,74.3072,37.6316,40.64,43.74,19.4234,,35.6575,38.53,19.8812
16/11/15,16:00,54.2749,77.348,69.8588,63.3515,67.0724,38.69,23.1704,4.84339,41.4507,43.6904,41.0,22.5999
16/11/16,00:00,23.5808,58.328,16.3046,238.66,35.8568,42.72,26.2437,1.22469,18.2081,25.4325,34.7,18.9632
16/11/16,08:00,17.7668,11.412,45.0417,86.2578,25.6256,18.87,27.3116,7.70669,10.7159,13.5878,18.7,20.5915
16/11/16,16:00,30.9162,51.988,31.7237,106.158,32.516,11.86,15.2309,7.46414,19.3564,24.8093,19.51,28.2608
16/11/17,00:00,16.3647,21.556,119.366,66.7904,41.39,26.49,13.0587,17.707,10.8085,32.866,27.6,16.2407
16/11/17,08:00,14.038,16.484,63.1677,50.2836,32.516,23.24,3.99379,10.5905,12.8929,21.1262,17.3,10.8064
16/11/17,16:00,28.4056,50.72,68.7873,70.4094,30.2192,20.87,11.3578,16.5407,35.3947,35.0165,13.93,11.7955
16/11/18,00:00,23.6754,31.7,48.464,87.7035,35.2304,37.44,14.8087,17.0801,21.6621,29.9293,16.9123,17.6353
16/11/18,08:00,29.4001,26.628,94.2579,31.3435,30.0104,26.27,,17.1404,29.9313,32.8753,17.1,12.2505
16/11/18,16:00,43.0971,57.06,68.926,11.553,47.9672,34.98,25.0165,27.3907,25.4309,36.5856,20.65,8.0912
16/11/19,00:00,33.8019,46.916,165.297,19.9209,50.9948,22.65,29.4114,7.94161,52.9872,33.8587,32.5917,10.6778
16/11/19,08:00,18.2935,41.844,130.726,7.60814,50.1596,36.44,23.3215,17.856,36.6704,22.9693,18.3,9.84213
16/11/19,16:00,37.2583,64.668,66.134,14.285,45.4616,40.27,29.889,10.0746,49.1612,50.6379,22.98,16.0637
16/11/20,00:00,19.9458,22.824,10.2057,4.43998,26.252,19.71,19.0392,17.3266,15.6513,32.8293,35.9,17.4776
16/11/20,08:00,18.5324,24.092,22.7782,12.0856,19.3616,7.4,7.38749,17.7479,37.279,11.7194,13.37,16.5914
16/11/20,16:00,31.8832,35.504,60.3016,5.33971,30.2192,19.17,18.9229,2.54078,24.948,24.6635,12.97,14.8119
16/11/21,00:00,43.4094,41.844,125.355,5.6832,34.604,12.84,25.9107,32.5858,17.2224,31.326,37.2,15.3064
16/11/21,08:00,33.7827,36.772,40.1729,7.23846,33.6644,17.15,20.9951,36.2459,32.0501,32.5694,32.3,16.5645
16/11/21,16:00,40.629,35.504,83.1123,16.2488,46.5056,19.12,29.571,37.4393,24.3083,31.5893,31.09,31.9926
16/11/22,00:00,30.5539,27.896,91.5456,13.2758,33.2468,10.49,27.0401,49.9094,34.7477,26.7444,42.532,39.0339
16/11/22,08:00,32.6022,32.968,71.0753,8.21685,33.038,9.88,15.4032,48.5905,31.1858,26.6893,29.77,34.3422
16/11/22,16:00,38.8655,45.648,111.247,16.1876,45.6704,14.84,30.2618,25.8882,20.3886,31.8753,32.5,62.7505
16/11/23,00:00,71.3591,43.112,113.456,46.1573,41.4944,13.35,34.3922,34.1276,49.1752,27.2763,74.7957,48.9997
16/11/23,08:00,63.3006,40.576,92.243,49.369,45.9836,24.47,20.8599,40.0685,92.4222,35.3614,62.14,29.6079
16/11/23,16:00,52.5844,51.988,118.502,64.9658,55.6928,30.56,67.9318,57.5411,114.363,54.9967,,64.3642
16/11/24,00:00,87.7469,86.224,179.506,68.7186,75.7376,36.96,53.1365,13.5732,104.781,70.9747,,46.9233
16/11/24,08:00,76.1351,86.224,135.875,55.6908,71.144,30.68,21.2788,23.7793,98.9461,77.2579,,76.4124
16/11/24,16:00,67.0255,72.276,159.734,93.9681,74.276,55.86,44.9695,6.22769,85.7587,6.95639,,13.908
16/11/25,00:00,40.5398,40.576,234.969,211.595,62.6876,44.74,200.943,13.5282,79.7858,104.96,,19.0234
16/11/25,08:00,29.0525,53.256,49.2263,59.4551,57.4676,25.99,87.1683,12.0524,32.7985,26.3388,,61.1473
16/11/25,16:00,39.8298,44.38,68.5393,62.4762,63.2096,18.17,31.331,15.8096,88.544,22.3133,,10.3569
16/11/26,00:00,44.9232,68.472,85.7834,52.0098,51.0992,30.0,120.969,1.00389,57.1041,26.4029,,8.57516
16/11/26,08:00,34.2518,26.628,67.7441,84.5528,41.2856,25.87,20.4748,7.63111,35.7191,22.7292,,3.4572
16/11/26,16:00,55.9157,72.276,87.7103,82.4514,59.138,26.72,47.6008,1.46875,123.953,22.04,,6.95839
16/11/27,00:00,44.951,50.72,105.298,125.725,60.0776,32.91,26.9334,7.1395,34.8633,16.2242,,16.1005
16/11/27,08:00,11.2742,17.752,38.372,13.4328,30.428,21.42,29.6798,19.0528,23.6966,8.595,,16.7318
16/11/27,16:00,18.381,25.36,20.5256,14.1496,11.2184,2.87,13.3491,7.42844,21.9599,2.56556,,9.72675
16/11/28,00:00,14.1758,15.216,17.2129,10.9545,10.2788,4.05,11.7829,16.8375,23.7027,1.71569,,5.75441
16/11/28,08:00,14.4862,13.948,10.812,15.0079,13.8284,4.91,4.37575,20.6669,22.9545,3.66542,,11.8194
16/11/28,16:00,23.3317,13.948,28.0901,18.4895,30.6368,10.48,10.1986,221.646,32.2509,8.66083,,14.6162
16/11/29,00:00,19.9616,46.916,19.4953,34.0053,34.8128,4.9,16.8641,3.47722,31.4204,11.5899,,9.07907
16/11/29,08:00,49.9557,12.68,33.6646,43.1682,17.6912,9.87,17.197,9.29897,24.7212,5.91431,,11.1551
16/11/29,16:00,39.9794,40.576,49.4137,19.9453,44.8352,12.72,14.25,4.90642,24.2592,31.0907,,11.3518
16/11/30,00:00,27.0439,21.556,49.8276,31.9617,56.6324,63.34,35.5723,4.29811,29.2312,27.55,,20.6228
16/11/30,08:00,43.9371,17.752,56.4334,19.2894,26.774,21.03,31.1005,3.02247,38.5409,13.4415,,22.4734
16/11/30,16:00,29.8072,32.968,48.6294,34.2814,58.3028,28.59,29.2885,3.87736,41.5645,32.1232,,21.0296
16/12/01,00:00,15.5987,16.484,30.6804,14.2001,44.1044,,22.0171,33.9044,38.7691,10.9446,,12.2107
16/12/01,08:00,14.9318,11.412,25.2511,12.5678,37.1096,12.5,17.2192,10.9139,20.1178,11.1108,,4.44205
16/12/01,16:00,15.8583,17.752,27.0888,13.8654,41.5988,15.59,20.8181,220.398,27.4858,28.586,,5.6998
16/12/02,00:00,10.7816,6.34,20.5003,5.2886,38.258,39.32,10.2694,4.32975,12.9104,14.5236,,10.7273
16/12/02,08:00,10.9927,13.948,7.17347,5.0048,40.346,12.63,7.93772,19.2576,12.5507,13.4068,,14.6337
16/12/02,16:00,16.1373,25.36,45.0995,8.80034,24.4772,11.43,16.9309,8.44861,21.6346,9.25694,43.9,7.6079
16/12/03,00:00,21.3435,13.948,39.9306,14.9383,16.856,5.6,16.5791,9.02656,18.7472,1.88181,22.3351,11.2195
16/12/03,08:00,22.8493,11.412,18.7969,13.3994,10.2788,5.4,10.9767,7.20342,20.5305,2.3775,12.06,12.7182
16/12/03,16:00,35.4048,43.112,49.9164,30.4175,18.7352,11.7,14.8086,8.06525,26.7334,12.0957,20.37,12.3678
16/12/04,00:00,43.9214,29.164,68.5476,56.1194,24.9992,8.11,17.4335,7.60411,87.4727,4.46625,24.5396,42.0586
16/12/04,08:00,34.031,30.432,62.5466,79.7181,27.6092,10.29,28.6529,14.6197,81.61,23.1726,28.5,17.3214
16/12/04,16:00,27.2642,73.544,71.6722,79.989,43.1648,11.26,51.4362,12.1954,51.3789,20.9256,38.72,38.0819
16/12/05,00:00,54.7184,46.916,202.249,106.766,47.3408,29.3,94.6318,2.10069,151.237,23.2418,49.8,29.1546
16/12/05,08:00,58.7084,38.04,217.883,80.8838,,25.62,55.4957,17.2057,139.303,28.3,35.97,16.6686
16/12/05,16:00,114.464,101.44,139.3,131.363,58.616,14.78,37.9345,1.0,51.5732,17.6394,69.3,22.6083
16/12/06,00:00,56.8823,64.668,68.4909,186.346,66.5504,22.84,39.639,4.15933,53.6766,18.2975,54.4151,28.7102
16/12/06,08:00,34.7817,34.236,64.8444,64.7679,52.352,14.43,42.4897,14.4095,49.0407,13.7806,43.07,18.2415
16/12/06,16:00,34.0516,46.916,77.1991,29.1354,36.2744,13.11,46.487,12.8958,65.5254,5.7075,47.23,10.7436
16/12/07,00:00,35.8658,77.348,59.9408,23.5546,38.4668,16.97,38.0047,5.46594,38.0755,10.6394,50.9493,55.1571
16/12/07,08:00,29.9042,27.896,68.5837,61.4962,61.4348,42.49,30.4686,33.1122,23.7142,20.1108,23.14,15.3046
16/12/07,16:00,47.5115,59.596,90.1781,94.4916,51.6212,27.91,33.5203,6.03619,54.1992,27.5382,,37.0952
16/12/08,00:00,27.5646,36.772,155.797,126.763,59.66,40.16,38.681,3.27961,26.5509,35.1731,41.5,25.058
16/12/08,08:00,31.6636,20.288,34.7477,6.42224,32.3072,29.27,25.2169,7.01114,28.7648,27.3207,24.4,17.4889
16/12/08,16:00,47.9407,27.896,86.1126,16.2067,27.6092,22.84,24.7619,5.89647,44.922,18.7933,17.4,20.0152
16/12/09,00:00,27.0238,26.628,35.7182,26.1898,30.428,17.24,29.2344,11.8396,32.0784,17.4664,17.78,25.7329
16/12/09,08:00,25.6167,16.484,39.0166,11.3755,35.2304,18.38,28.8564,8.8565,37.2944,10.6339,19.4,23.2
16/12/09,16:00,22.8701,22.824,50.5931,24.0812,36.9008,18.88,43.6306,15.583,40.782,9.75139,,14.1
16/12/10,00:00,24.5805,19.02,40.3924,11.5184,25.6256,9.84,25.3138,8.31478,54.6198,11.4964,32.52,18.4686
16/12/10,08:00,24.2454,12.68,28.7444,11.5896,23.12,10.28,18.6011,1.82728,18.9218,5.14194,34.9,40.8626
16/12/10,16:00,30.2365,24.092,52.9349,27.1325,38.258,6.36,30.3927,4.06806,18.4983,6.88125,28.26,33.5439
16/12/11,00:00,21.9569,24.092,37.1186,10.3143,32.0984,10.16,24.0891,19.6313,36.7925,10.5164,31.46,21.939
16/12/11,08:00,25.2853,20.288,35.1733,22.0112,35.8568,13.73,23.9318,7.7055,27.8676,12.1165,41.561,9.73208
16/12/11,16:00,8.35865,16.484,19.2429,5.87137,26.6696,9.28,25.3102,10.3681,19.2744,9.66528,17.5,11.6503
16/12/12,00:00,11.7829,6.34,13.4752,4.01515,15.0812,6.16,6.6107,14.9592,14.7814,1.6325,12.9,6.61329
16/12/12,08:00,10.0851,2.536,17.9855,4.52596,13.9328,6.67,10.8442,25.0741,22.1917,4.80917,14.965,5.1053
16/12/12,16:00,23.2347,22.824,15.2147,14.2008,87.4304,13.26,11.5627,20.9802,11.232,9.34917,11.8,10.1864
16/12/13,00:00,125.319,38.04,40.8467,66.1393,29.0708,22.97,15.3543,14.6489,47.2927,53.4775,103.63,45.8295
16/12/13,08:00,56.0772,65.936,105.826,58.2587,43.7912,20.75,23.4967,14.1733,113.805,31.1272,94.91,20.281
16/12/13,16:00,76.9474,97.636,105.594,136.737,93.59,28.77,51.5163,2.82283,50.9012,39.11,,37.2577
16/12/14,00:00,23.5113,46.916,105.31,75.0653,78.7652,45.52,22.7497,3.23,23.0146,52.7193,84.1,33.7989
16/12/14,08:00,36.3563,32.968,116.445,47.8771,46.7144,30.64,35.9636,9.49797,35.6055,22.156,46.28,27.7078
16/12/14,16:00,24.7617,30.432,65.0851,21.5009,32.3072,26.36,35.9068,59.101,91.3419,1.87306,36.4731,20.7377
16/12/15,00:00,26.4052,12.68,65.1592,16.8193,20.4056,10.54,29.9138,8.36008,37.6765,3.36569,33.95,29.2984
16/12/15,08:00,22.9176,12.68,31.183,9.29736,26.6696,10.16,12.2196,7.65158,31.9928,7.27528,12.7,15.5682
16/12/15,16:00,24.4613,36.772,35.0892,20.178,52.2476,24.63,15.2764,53.6062,29.8685,9.68208,10.5717,11.3992
16/12/16,00:00,22.2851,29.164,49.2938,19.5071,44.0,153.53,38.0412,3.84567,83.6074,11.5215,26.97,13.9673
16/12/16,08:00,50.2572,45.648,71.5668,82.6908,75.5288,43.29,40.8087,8.20333,57.6311,21.5904,18.64,24.2055
16/12/16,16:00,73.5711,86.224,105.558,114.832,59.8688,19.29,33.5395,153.916,92.4394,40.6522,41.9272,38.5089
16/12/17,00:00,147.704,105.244,203.436,96.3985,99.0188,27.81,115.788,16.9079,25.6279,38.8797,99.56,73.3431
16/12/17,08:00,106.267,86.224,150.129,68.3776,99.6452,,32.2446,19.8003,39.1215,39.9243,79.2,48.3628
16/12/17,16:00,141.412,138.212,193.186,57.1665,53.6048,42.29,58.3983,16.8167,46.3969,52.3371,55.2142,29.9635
16/12/18,00:00,38.4815,50.72,88.6553,139.232,40.2416,71.18,51.6923,12.9606,61.6815,30.7935,42.76,30.5148
16/12/18,08:00,46.9623,27.896,44.6312,16.6489,40.4504,43.72,54.7223,5.92342,52.2109,25.4101,38.8,18.4461
16/12/18,16:00,41.1434,76.08,93.1584,103.911,49.6376,40.32,50.5067,9.82106,71.5719,49.7239,45.3,71.6888
