date,time,DsWrocWybCon,LdLodzGdansk,MpKrakBujaka,MpKrakBulwar,MpZakopaSien,MzWarKondrat,MzWarWokalna,PdBialWaszyn,PkRzeszRejta,PmGdaWyzwo03,SlKatoKossut,WmOlsPuszkin,WpPoznPolank,ZpSzczPils02
160908,16:00,2.71013,1.7,3.85954,7.9703,2.78835,5.94,1.35844,5.2,1.70009,3.08959,6.05446,2.60421,1.96952,2.79004
160909,00:00,0.71898,3.8,2.85291,4.40868,,1.76,1.861048,4.0,0.29318,1.5099,4.7473,2.3592,1.00405,3.08338
160909,08:00,3.30923,4.8,3.5908,4.06236,6.87203,6.27,2.976772,2.1,0.929,12.3529,6.85024,2.57877,1.50566,5.69018
160909,16:00,1.23493,1.9,2.44775,10.848,3.40368,2.2,1.695902,2.6,3.11279,1.38316,8.65904,6.63182,2.22123,
160910,00:00,0.78706,3.2,3.96886,4.55511,10.113,2.64,2.561391,2.1,1.02795,0.99581,3.78976,3.10518,0.98595,3.40923
160910,08:00,1.36614,4.4,2.90616,4.3958,7.0555,4.4,2.410957,3.8,1.24934,1.33824,8.77726,2.60348,0.67672,3.53189
160910,16:00,0.80205,1.7,2.3192,6.19064,3.88825,3.74,2.660522,4.6,4.22548,1.56589,15.6415,3.28525,0.80535,1.83836
160911,00:00,0.63988,1.9,2.77781,3.88642,9.79701,2.75,1.509942,3.5,1.406,0.93855,4.29147,2.79817,1.0075,2.17677
160911,08:00,1.90432,4.1,2.9073,4.31578,7.00326,2.53,4.176899,3.0,0.43995,3.68338,7.33421,3.23367,0.85518,2.64966
160911,16:00,3.14093,5.7,2.27584,2.93577,3.4834,4.95,1.743855,3.3,3.78279,1.10129,4.6018,2.93487,2.3855,1.77038
160912,00:00,1.67426,2.0,2.81075,4.96309,8.81787,4.07,3.120861,2.1,0.69408,1.93977,3.8304,2.43131,1.21202,2.12431
160912,08:00,2.17034,3.8,4.04091,4.93641,7.01777,2.2,2.040861,3.8,2.10835,2.00005,6.93891,3.53824,1.11892,2.70655
160912,16:00,2.5451,2.2,2.65782,8.82784,4.13023,1.32,5.460861,1.0,5.52888,1.10253,8.81421,3.34222,3.77157,0.5
160913,00:00,1.69731,1.3,3.60309,4.12978,8.34692,2.53,1.596176,3.5,2.09061,0.75752,4.73111,2.58397,1.19253,0.5
160913,08:00,1.82505,1.0,4.81413,5.22645,8.13093,1.76,1.947481,3.9,1.91582,2.52714,8.52604,2.62121,1.26723,2.82994
160913,16:00,2.4982,0.9,2.33317,4.81859,4.13293,1.1,10.398785,3.5,1.92655,1.05906,5.98057,2.52818,3.13488,0.5
160914,00:00,1.41544,1.9,3.809,4.6978,8.24998,1.98,1.150504,2.8,0.90178,0.86027,5.24463,2.37146,1.19355,0.97386
160914,08:00,1.62198,1.1,3.31546,4.57033,8.23178,1.87,2.465286,3.8,2.01039,1.20502,10.1775,2.67433,3.83855,3.93458
160914,16:00,0.47226,1.2,2.30252,5.15144,4.45384,2.64,1.980069,2.7,2.82682,,3.69444,2.9494,3.45027,0.58298
160915,00:00,1.55339,1.1,4.13288,4.64649,6.13129,0.99,1.676295,0.9,0.74352,2.9447,5.25719,2.54074,1.56391,1.7689
160915,08:00,3.53047,1.4,2.89109,15.8233,5.80139,2.64,1.895425,2.2,1.89584,5.67235,8.60953,3.02531,2.0531,3.99222
160915,16:00,1.35367,1.6,2.34391,5.9123,4.16676,4.84,1.414556,0.4,4.70872,3.93274,7.31426,3.10001,2.51111,2.74793
160916,00:00,1.47541,2.2,3.29833,7.6021,8.21655,1.54,4.139698,3.8,1.39148,1.86793,5.33699,2.35417,,2.73537
160916,08:00,3.48213,3.2,3.60675,7.98468,8.42727,4.51,37.565785,5.2,2.10237,5.50363,7.32066,,2.22821,5.97983
160916,16:00,1.40405,3.5,2.14641,5.29717,3.96899,1.65,0.991872,3.5,4.07204,1.53431,5.66432,1.12171,3.60951,3.64051
160917,00:00,2.18115,3.0,2.78426,5.45921,9.61778,1.54,1.354943,2.2,1.69721,0.89877,6.42538,0.67328,5.79411,3.52893
160917,08:00,2.01947,2.2,2.38476,8.14295,7.43913,1.32,1.622769,2.5,1.57532,1.20898,7.77837,0.93351,2.68187,3.90503
160917,16:00,0.78819,1.0,2.2458,5.63868,4.43785,0.99,1.265563,2.4,2.2224,1.26483,4.60771,0.38851,1.57007,2.22775
160918,00:00,0.46096,0.6,2.39177,4.94027,5.30313,0.99,1.414258,1.3,2.14019,1.07449,4.81091,0.68695,1.57271,2.35558
160918,08:00,0.28919,1.2,1.67985,4.80514,5.17963,0.99,1.762954,2.3,1.74728,1.01265,7.01206,0.63278,2.37195,3.98631
160918,16:00,0.66484,0.9,2.51021,4.91159,4.49393,1.1,1.330101,3.0,1.89697,1.47786,4.57003,0.52602,1.03562,2.3674
160919,00:00,0.4377,1.9,2.09483,4.53375,4.87368,1.32,0.737928,3.4,1.13062,1.22278,5.26902,0.54449,1.28053,3.11589
160919,08:00,0.55127,2.1,2.12732,4.75046,4.76156,1.76,1.845754,2.7,7.753,2.70448,4.63874,1.30562,3.24071,5.08651
160919,16:00,1.81462,1.8,2.91167,4.6563,5.07501,1.32,1.056199,2.1,2.90228,1.17412,5.44561,0.4989,1.39342,2.71911
160920,00:00,0.98679,1.9,2.20322,4.40814,4.38845,1.54,1.045764,2.8,2.80535,0.94349,4.90844,0.63197,0.91191,5.16262
160920,08:00,1.67841,3.5,2.57218,5.04753,4.93004,3.96,1.73533,3.4,2.94815,1.40501,4.22275,1.24096,1.88086,5.94379
160920,16:00,0.93292,2.6,2.14271,4.44371,4.93482,1.21,0.928298,2.8,2.41699,1.05516,6.70837,0.66212,0.59824,0.77157
160921,00:00,0.81927,1.8,2.70883,4.75745,6.62439,1.32,1.12482,1.2,1.62323,1.07382,4.83529,0.52882,0.62437,3.22986
160921,08:00,1.16103,0.8,3.75808,4.44031,7.38082,1.65,1.921342,1.5,3.05681,2.21741,5.01337,0.35991,0.50034,2.70377
160921,16:00,0.73132,0.6,3.83182,7.13564,6.55516,1.1,2.755252,1.7,2.09273,1.4998,4.65796,0.8761,0.24583,1.42606
160922,00:00,1.01943,1.6,3.67048,4.45956,9.71312,1.1,0.812643,0.8,2.27086,1.28199,2.08145,0.5289,0.6426,1.71094
160922,08:00,1.66658,1.6,4.39327,5.51314,9.38701,1.54,2.870034,2.4,3.31989,1.51951,10.3659,0.49158,2.61013,2.64046
160922,16:00,1.1292,5.9,5.10544,9.32086,6.3691,1.43,1.127426,2.8,1.6279,1.17702,3.47647,0.45109,0.41477,5.69503
160923,00:00,1.66638,1.6,3.78435,5.39487,9.5732,1.65,1.084817,2.7,2.68906,0.86132,3.18757,0.562,1.44563,3.15103
160923,08:00,3.47988,2.2,5.72363,7.60648,9.05159,3.08,4.442208,2.3,7.8932,1.00029,16.6427,0.76615,3.57722,3.08401
160923,16:00,6.34297,4.5,3.60373,7.15615,4.59495,4.4,1.844789,2.7,3.57033,1.00189,1.93072,,1.99491,0.59987
160924,00:00,2.44199,3.2,4.34045,4.56531,16.6085,2.64,3.22305,2.3,3.29319,1.36831,2.00978,,2.03678,0.74986
160924,08:00,3.99847,2.6,4.13316,5.26574,9.80308,2.64,2.40131,2.8,6.9779,0.75066,7.43766,,2.28077,0.99887
160924,16:00,1.46974,13.0,4.61896,5.41663,4.79468,1.32,0.710106,3.6,3.58482,1.23007,7.29209,,0.4192,1.49171
160925,00:00,2.42301,3.1,2.7894,4.64606,5.76494,2.2,1.721411,3.4,1.52022,0.93124,2.19598,,0.96233,2.1338
160925,08:00,1.08773,1.4,2.29277,4.27102,10.1651,1.65,2.041457,3.3,1.48842,1.17806,3.35456,,1.41391,1.38604
160925,16:00,2.10138,0.8,2.5344,6.04531,4.90439,1.32,2.529283,2.8,1.2042,1.80162,2.49079,,2.262,1.70451
160926,00:00,1.65182,1.8,4.91339,4.50887,13.4377,1.21,1.617109,2.9,3.39536,1.20408,2.70877,,1.46431,2.71161
160926,08:00,3.73497,1.2,2.43896,4.66936,11.2684,1.43,2.069986,4.1,,4.40741,5.5328,,1.56275,5.05952
160926,16:00,2.03075,0.9,2.4571,10.3076,4.29062,1.21,1.311725,2.3,1.89841,3.16859,3.84739,8.43501,1.44342,1.97318
160927,00:00,1.61224,1.1,2.43923,7.36543,15.925,1.21,1.853464,5.9,1.99574,1.63146,5.99608,6.61335,1.05084,4.54599
160927,08:00,2.41003,2.8,2.35472,7.4406,11.3477,2.64,2.260996,4.1,2.38834,1.84796,6.80812,6.1112,1.46799,1.64954
160927,16:00,5.0606,3.7,5.24504,9.97676,3.71789,1.87,1.808822,2.9,1.43747,3.08112,14.1209,5.53746,1.26184,0.58037
160928,00:00,2.44143,3.2,4.17012,4.57347,10.4398,1.76,3.156649,3.0,2.67781,1.83049,1.71866,4.8579,1.30488,0.75992
160928,08:00,3.62557,8.7,6.04781,5.69283,12.7393,3.63,2.251322,3.7,1.71412,3.32582,7.86695,5.09434,1.28997,3.22929
160928,16:00,3.17646,3.9,5.22672,12.4472,6.09756,5.39,4.686105,6.2,3.22329,1.85621,6.783,5.50494,1.79348,0.43703
160929,00:00,3.13412,2.4,4.67828,6.21852,5.3465,3.19,3.720888,5.8,3.05736,1.24625,11.8348,4.8177,1.94454,1.25867
160929,08:00,4.73356,2.3,5.23449,7.45801,7.32625,3.85,4.222729,2.8,6.8886,1.42925,11.5178,4.47848,1.77442,3.69336
160929,16:00,2.16294,1.8,,8.06682,4.50047,2.86,2.892295,2.9,3.2456,3.25964,4.26277,6.01951,1.34959,1.16266
160930,00:00,2.21664,2.8,3.12821,6.05725,8.8416,5.17,4.76186,4.5,1.39086,3.0976,6.5436,5.96084,1.73186,1.79663
160930,08:00,4.24172,2.3,5.0114,6.90741,9.70839,4.4,4.474579,4.4,2.70683,1.23148,6.44163,5.16321,1.67447,3.44804
160930,16:00,1.79834,2.1,2.9672,6.78962,4.76465,3.74,4.23197,2.8,3.5409,1.37925,8.42038,3.80572,1.23203,1.69688
161001,00:00,1.88875,6.9,4.01373,5.90837,9.90611,1.65,1.689361,2.9,9.2524,0.84217,5.41975,3.87569,1.06196,1.98652
161001,08:00,2.12653,3.3,3.97134,6.09216,11.4428,2.2,2.454169,2.8,3.6659,0.98318,10.0186,3.74343,0.85584,3.01653
161001,16:00,5.67002,1.8,2.46088,7.10892,6.22494,1.98,2.15156,3.1,16.8312,14.9029,5.92441,4.24218,2.74825,2.9323
161002,00:00,1.86421,2.1,3.03336,6.34519,7.68582,1.98,2.348952,3.3,2.09393,1.33831,6.03007,4.3904,1.23373,3.71552
161002,08:00,2.55702,3.1,2.83072,3.95191,11.6243,1.98,2.405486,3.4,2.31716,1.09021,11.2658,4.48092,0.84301,1.51728
161002,16:00,4.5458,1.3,2.88006,6.68624,6.27278,3.85,2.959399,3.1,3.6918,1.46643,16.277,3.98121,1.22222,2.34779
161003,00:00,1.26346,1.0,2.18519,5.61341,6.83306,1.76,2.03,3.6,3.1783,2.22275,4.38678,3.45438,0.74865,1.98426
161003,08:00,1.49794,3.4,2.72642,5.26901,6.33818,1.65,1.53,4.1,1.89691,1.27565,5.49068,3.68676,0.78562,1.87121
161003,16:00,1.38946,3.5,2.3932,4.69986,6.24899,0.99,1.13,2.9,0.65743,1.4537,4.79243,3.25983,0.5677,3.31261
161004,00:00,1.1617,2.1,3.06575,5.15184,7.03287,0.88,1.099759,2.0,1.0093,1.15487,5.40497,2.25324,1.3287,1.71439
161004,08:00,1.15191,2.3,3.40925,5.96042,6.93139,1.32,0.622159,3.5,1.54793,1.23071,3.22525,2.38055,1.26099,2.88849
161004,16:00,1.52613,2.5,2.80401,4.63424,5.53485,1.32,0.744559,19.8,1.10928,1.00601,3.58213,2.25723,1.1547,1.17279
161005,00:00,1.27299,3.4,3.85243,4.46242,5.27526,1.32,0.666959,4.3,2.1742,0.91243,13.8143,2.32174,0.42792,2.10822
161005,08:00,1.45961,3.6,4.63438,4.91208,6.7904,1.1,10.789359,14.9,1.42662,1.12535,12.2035,2.16067,0.57121,2.42077
161005,16:00,1.15222,2.4,4.71271,5.72266,6.76823,1.21,1.511759,5.6,1.6935,1.08837,12.8175,2.27511,2.83917,2.31881
161006,00:00,0.99322,2.3,4.36586,7.7,9.33596,0.99,1.334159,4.3,1.4944,0.94794,6.43868,2.48326,1.48085,3.40276
161006,08:00,1.1105,2.4,4.51198,8.3,9.81151,1.21,1.310014,5.3,1.7081,0.75066,11.5858,2.25095,0.58616,3.83722
161006,16:00,1.50223,4.4,4.74301,9.9,6.79245,7.37,2.269451,3.6,1.22941,1.18738,7.49824,2.39149,0.52905,2.81062
161007,00:00,1.44962,4.3,5.23878,7.1,10.2922,2.31,2.328887,3.7,4.7852,1.56717,6.88516,3.32988,0.76381,2.18404
161007,08:00,4.73179,6.7,5.87316,,9.19358,2.31,2.788324,6.0,4.6986,2.37564,6.73128,2.17795,1.57592,2.5727
161007,16:00,5.35771,4.3,4.02449,6.54757,7.50646,1.87,2.247761,6.0,2.7463,1.15241,10.354,2.44927,2.96766,1.67472
161008,00:00,3.46089,3.1,,8.15582,16.887,2.64,1.307197,1.6,2.803,0.75066,13.9598,2.33171,0.64425,1.08657
161008,08:00,1.4008,2.4,8.43267,10.9029,13.978,2.2,1.466634,1.4,5.2426,0.75066,15.1132,2.45264,0.4779,1.30653
161008,16:00,1.49552,4.5,7.56678,8.75775,8.12604,3.63,0.92607,1.7,5.1154,0.792,13.8852,,1.03593,0.62601
161009,00:00,2.00612,3.5,5.31308,5.2116,9.7388,2.53,1.585507,3.2,3.8586,1.26606,7.42657,2.48355,0.73575,1.73952
161009,08:00,2.08087,2.3,6.3247,6.38478,11.2152,2.42,1.484869,2.5,2.5752,0.88133,5.64585,7.0493,0.45796,3.35177
161009,16:00,1.55678,5.4,4.15591,8.20908,5.23307,2.86,1.490503,1.9,5.2015,1.25727,8.69101,3.28894,0.55594,1.72622
161010,00:00,1.36201,3.6,5.88697,7.20566,14.8647,1.65,1.696137,3.9,3.0171,1.41059,10.0991,2.15467,0.57151,1.49125
161010,08:00,1.69728,4.2,6.99465,7.68079,8.9703,1.87,1.00177,5.1,4.2502,1.38214,11.3781,2.30216,1.06767,1.53189
161010,16:00,1.78922,13.6,4.82843,6.14095,5.91252,1.76,1.107404,2.3,2.554,0.85588,9.10272,1.95857,0.81116,1.66711
161011,00:00,2.38601,3.1,7.08996,5.45737,7.5744,1.54,1.013038,1.4,4.929,1.21265,9.16074,2.01606,0.98201,1.75799
161011,08:00,2.76342,2.8,4.55361,5.00231,6.01975,1.32,0.918672,1.9,5.0042,0.94387,9.8287,1.83991,0.71877,1.57253
161011,16:00,1.69988,4.0,2.78719,3.69006,5.0412,1.65,1.124306,2.7,3.2312,1.10115,9.30704,1.98717,0.6395,2.10601
161012,00:00,1.50348,2.7,2.87017,3.69939,9.3888,1.21,0.829939,2.3,4.5712,0.87063,6.46971,1.78486,0.64297,0.93782
161012,08:00,1.37974,2.6,2.50406,3.35655,6.14155,1.54,0.935573,2.4,1.1753,1.01836,10.5166,1.87013,0.56283,1.46391
161012,16:00,1.66556,3.2,2.65801,4.54853,4.63339,1.65,0.841207,2.9,3.2618,1.40284,11.8909,1.8286,0.74299,1.86956
161013,00:00,1.52953,2.5,2.63635,4.73877,5.24666,1.32,0.546841,2.4,1.7027,1.04558,14.8768,1.80067,0.73028,0.61641
161013,08:00,1.57064,,2.19458,4.05264,4.41689,,7.052475,2.9,0.9939,1.07604,6.13943,1.76136,0.82795,1.10629
161013,16:00,1.9625,4.5,3.40001,5.22007,4.86364,1.32,9.558108,0.9,3.4546,1.54923,8.70263,2.05559,1.01569,1.08117
161014,00:00,2.3116,4.3,2.93674,2.58719,6.71357,1.21,1.363742,1.3,2.9784,1.10694,14.8014,1.22308,1.37889,1.40923
161014,08:00,5.15987,5.6,6.00193,7.23448,7.42405,3.52,1.569376,3.8,1.9141,2.3495,17.1208,1.69893,2.75339,3.03752
161014,16:00,6.5608,7.2,2.78687,4.6594,8.13712,1.76,1.77501,2.5,3.3466,2.60821,10.0267,3.11257,2.9174,3.38627
161015,00:00,4.72636,5.9,3.78167,11.35,20.4801,2.09,1.78502,1.7,2.6093,1.18882,17.1888,1.63302,2.95445,3.64636
161015,08:00,8.37067,6.0,3.10434,13.3154,15.2087,1.21,1.228964,2.1,2.5669,1.10589,17.2161,1.66708,5.67935,4.75322
161015,16:00,5.08341,5.9,4.86885,5.11397,5.44519,0.99,0.972907,1.5,1.8886,1.25893,9.60629,1.64196,5.95504,3.24736
161016,00:00,3.212,3.3,2.64609,3.76952,17.0833,0.66,0.916851,1.4,1.8064,1.13392,12.1954,1.23328,2.57897,2.21513
161016,08:00,2.873,3.2,2.35738,3.89546,9.8891,1.1,1.060795,0.5,2.0953,1.27744,5.69757,1.42251,2.18458,1.16148
161016,16:00,2.71578,7.1,3.34533,3.37331,5.73752,1.76,1.104738,2.6,3.778,1.80939,3.77351,4.03965,1.60545,1.09719
161017,00:00,2.73923,6.1,3.91279,6.09961,3.76846,1.21,0.948682,1.8,3.5344,1.31777,5.87786,3.49502,1.5893,5.43521
161017,08:00,6.86833,7.6,2.56979,7.33828,8.02911,2.31,2.292626,2.9,2.9657,1.23962,6.66626,15.6449,1.93643,1.98432
161017,16:00,6.20582,11.5,3.09518,5.81002,7.859,,3.236569,4.9,2.1546,8.8926,15.0652,22.4884,1.96539,0.56269
161018,00:00,7.47988,6.3,3.40963,8.03752,6.51271,,3.864878,5.4,1.6778,3.02654,12.3514,6.96019,1.45359,0.60924
161018,08:00,7.87009,7.0,5.79761,6.36185,8.26565,,3.94347,2.1,1.5612,3.04509,13.7736,14.3579,,0.25901
161018,16:00,4.61148,13.0,5.4988,8.19373,,1.82,3.422061,4.3,1.7351,12.6677,12.0402,3.56891,3.71461,1.66438
161019,00:00,4.43545,11.4,9.29154,5.73743,6.96741,5.42,3.800653,4.7,1.8168,2.62857,5.71144,2.19044,2.58568,0.97278
161019,08:00,4.14693,6.7,4.7604,4.68399,5.62035,4.72,7.279245,3.6,2.4631,2.28869,16.9531,3.90259,2.24158,3.03206
161019,16:00,4.26156,12.1,4.0062,4.39361,4.14244,2.82,5.157836,5.1,2.4263,3.06612,6.48597,7.54021,1.4259,3.49387
161020,00:00,5.7719,6.9,5.23418,3.49832,4.93465,1.82,2.936428,3.9,2.5627,1.98985,10.0984,7.55248,0.82158,2.29613
161020,08:00,6.1307,8.6,2.8516,3.92656,7.19413,1.52,2.215019,3.4,2.106,2.24159,8.70042,6.55963,,2.50398
161020,16:00,5.33319,9.7,3.60882,4.61551,6.16958,3.62,5.193611,3.5,0.8974,1.73379,9.93658,3.66858,1.11123,2.87786
161021,00:00,3.75422,4.9,6.83643,4.81403,6.4895,0.42,2.572202,6.7,1.239,1.46795,9.22133,3.69105,0.74763,2.28897
161021,08:00,2.81277,4.1,5.2311,2.7,6.30423,0.82,3.750794,3.3,0.8513,1.06671,15.3497,8.25731,0.83435,2.21286
161021,16:00,4.53213,,4.43936,4.91659,6.03689,0.52,2.829385,4.3,1.0851,1.39997,18.6636,3.18668,1.87681,0.84603
161022,00:00,6.57455,,4.98928,4.3962,11.0665,0.52,2.507977,3.4,0.8279,1.0035,10.9171,2.04059,1.49246,0.41082
161022,08:00,7.24465,,4.80549,4.23872,5.37556,0.82,2.786568,2.3,0.8174,1.14333,12.0927,12.623,0.97208,0.82829
161022,16:00,4.70831,,7.89825,9.646,5.67879,0.62,2.86516,2.9,2.7792,1.37356,11.3427,2.99656,1.85634,11.441
161023,00:00,3.77579,,4.57393,5.10934,24.1661,1.02,2.243752,2.4,1.495,6.42442,16.9198,2.24068,1.32626,0.56599
161023,08:00,3.91989,,2.55208,5.16598,20.0792,4.22,3.522343,2.6,1.8893,11.0324,9.85826,5.07942,1.25527,0.01034
161023,16:00,8.33155,,2.75008,7.15048,5.0519,0.92,2.100935,2.9,3.0442,4.70286,7.049,14.4076,2.34046,2.74276
161024,00:00,5.6799,,4.39738,7.34532,21.2984,1.42,2.475891,1.8,1.3324,2.00543,14.5029,17.2385,2.12208,1.09282
161024,08:00,6.9467,,5.3903,9.0591,12.0654,1.22,2.142651,3.5,0.945,1.74112,11.1077,3.07045,1.60953,1.38172
161024,16:00,4.80861,8.3,5.75294,9.5707,7.55828,1.52,2.509412,3.5,4.6373,1.73891,28.2625,15.7114,3.77357,1.47039
161025,00:00,3.69299,6.3,4.81088,5.89607,8.9011,1.02,3.276173,3.6,3.5212,1.74609,11.6663,5.14806,1.51891,0.97533
161025,08:00,4.24561,8.4,8.99544,8.91727,16.2057,1.72,2.342933,4.4,9.001,1.64703,12.3062,2.95718,1.87767,0.72781
161025,16:00,2.91215,8.4,7.13487,10.2642,7.5202,3.22,2.009694,5.7,1.611,1.78655,9.21468,1.55913,1.57762,1.55167
161026,00:00,2.31668,11.3,2.71011,5.70645,6.69578,0.82,1.976454,1.9,2.0959,1.35332,8.96642,0.93543,0.87458,2.09878
161026,08:00,2.01352,3.8,3.1975,4.84969,4.73142,1.02,1.143215,3.0,2.347,1.67257,5.67216,0.65584,1.50662,0.39087
161026,16:00,0.90361,4.1,2.55821,4.31703,4.60623,1.12,1.209975,1.8,2.4215,1.82143,4.14709,0.95339,1.34413,8.60362
161027,00:00,2.88841,5.4,5.09638,4.48168,12.6847,1.82,3.12,3.0,3.5631,2.25191,11.4262,0.74347,1.98158,1.14749
161027,08:00,10.0396,9.6,3.95957,5.0256,6.40937,4.52,2.72,6.8,,2.39246,12.2486,1.2748,1.89722,5.43231
161027,16:00,2.82009,10.8,3.69312,5.51199,6.43626,1.92,1.22,,7.06924,3.58213,12.0928,7.64344,1.5482,3.29544
161028,00:00,4.42918,11.4,5.37751,3.59631,21.3866,2.22,2.82,,6.03184,1.88912,7.10737,3.65883,1.81024,0.10418
161028,08:00,5.00255,14.7,9.36736,4.45768,29.5099,6.02,5.02,,7.67513,4.73955,17.3107,4.4275,1.6895,1.31596
161028,16:00,1.81599,6.1,11.1411,8.1076,5.78182,2.22,4.12,6.1,6.91851,2.15102,9.93141,1.58529,1.45273,0.51353
161029,00:00,2.30134,4.8,7.02713,5.20726,6.87472,7.82,2.12,2.6,6.96654,1.14707,4.10822,1.09976,1.05871,0.5
161029,08:00,2.14767,3.8,10.7231,7.00842,4.42213,59.52,2.42,2.8,3.67109,1.37943,8.37383,0.92369,0.88855,0.5
161029,16:00,1.12152,6.0,6.27835,6.48565,6.22159,12.32,1.52,3.1,3.42283,1.41878,4.83233,1.06363,1.01979,0.08793
161030,00:00,0.62485,4.7,5.78856,2.5286,4.6691,6.32,6.065859,3.5,4.12182,1.19414,4.27595,1.5663,0.7646,0.60219
161030,08:00,0.67758,5.4,7.93201,4.64108,6.24508,51.02,3.301774,4.1,3.1221,,4.81756,0.84337,0.60166,0.5
161030,16:00,1.00615,20.9,11.2132,6.61061,6.89392,1.22,0.528535,3.5,4.19644,1.26852,9.89816,0.85985,0.79858,0.14261
161031,00:00,1.33465,6.5,4.08197,4.86184,6.84609,1.32,0.855295,2.2,3.51519,1.16222,12.6453,0.76445,0.68132,1.20365
161031,08:00,1.01786,5.5,10.7654,6.98485,5.76207,1.02,1.382056,2.0,4.96784,1.32493,10.6969,0.77665,0.78441,1.67211
161031,16:00,2.34378,8.1,5.33636,9.5632,6.20505,1.42,3.608817,2.5,5.75328,1.55217,5.78181,1.18001,1.74599,3.07969
161101,00:00,0.8388,6.8,13.3467,17.531,8.2693,0.52,7.835577,2.8,1.97239,1.3126,16.3974,0.20028,0.82273,4.21462
161101,08:00,1.10563,8.6,6.00881,4.78411,14.1618,1.62,2.162338,3.0,3.57356,1.61439,9.9484,1.00164,0.61526,3.05161
161101,16:00,2.25771,9.4,2.55344,7.6891,6.84524,1.12,1.489098,3.8,6.60818,2.14819,24.7764,1.58174,1.25943,7.18348
161102,00:00,3.38559,3.5,8.2558,5.43829,26.627,0.62,2.07,5.0,5.13557,1.28305,18.9229,1.72449,0.81812,
161102,08:00,1.41944,3.7,2.48728,4.41785,6.01836,45.02,2.47,6.0,4.67524,,8.45067,1.91852,0.94927,3.66119
161102,16:00,1.50451,6.1,2.98338,13.4406,4.40517,1.02,2.57,5.2,10.2901,1.23743,12.5005,1.95207,0.62409,3.86661
161103,00:00,0.56987,2.7,5.98488,5.49853,4.73083,1.12,1.87,1.3,15.3603,1.11733,12.9409,1.65895,0.59294,2.81812
161103,08:00,0.5591,5.6,1.50577,2.90541,3.97753,35.92,1.77,1.6,4.68337,0.8757,9.61886,1.37537,0.74072,1.50733
161103,16:00,0.94087,12.5,2.99798,5.25132,6.16914,9.92,1.52,0.4,3.62528,1.13972,5.87786,0.63759,1.4359,3.41736
161104,00:00,3.53093,7.6,12.3105,10.9276,25.7879,39.02,5.72,0.0,5.42522,1.28093,12.2707,0.8498,3.29604,4.84859
161104,08:00,6.40977,8.8,8.3595,4.84581,17.8561,4.72,6.02,0.0,8.65933,2.71656,16.4728,1.23823,2.23684,2.61232
161104,16:00,4.55445,12.0,5.04063,4.83289,8.1232,8.12,12.62,4.3,4.15285,8.55687,11.3043,3.34739,4.38566,7.6057
161105,00:00,4.28802,14.4,9.58166,8.4453,41.8291,5.92,4.72,4.5,4.52229,3.9426,21.7569,2.40782,2.21271,2.78522
161105,08:00,5.29343,12.0,6.66496,9.9065,40.0348,16.22,6.12,5.2,5.78653,9.2747,24.2171,3.11959,1.68985,3.16648
161105,16:00,12.1619,11.5,8.0529,5.98383,6.43001,6.52,6.72,4.5,18.4851,3.7629,22.8191,9.25458,2.37594,6.2174
161106,00:00,4.25386,9.6,6.12895,6.94368,7.2744,20.22,14.42,6.3,12.1129,1.45208,15.8469,3.19015,1.42637,4.6317
161106,08:00,3.2489,4.2,5.98306,5.23355,8.2356,2.72,4.22,8.3,4.16246,2.09364,12.6099,3.03255,1.85827,1.22542
161106,16:00,2.93594,12.3,4.04005,4.9249,6.41772,3.12,4.32,2.8,6.43084,2.53858,13.6879,2.90361,2.23251,6.6555
161107,00:00,2.13761,6.2,3.70476,4.14713,6.43595,0.72,3.72,2.6,6.32223,1.71291,18.4523,2.74002,2.83581,4.64131
161107,08:00,4.79608,6.4,4.02541,4.04976,13.0397,7.22,4.92,3.7,3.62011,1.47536,16.4358,2.33666,1.42467,2.93447
161107,16:00,2.64724,6.7,7.86172,7.18686,9.2178,3.02,3.82,3.2,7.29756,1.50386,11.3937,1.83895,1.75435,1.66802
161108,00:00,1.3916,4.7,5.48962,5.55306,12.4922,3.92,2.52,1.5,8.30984,1.08747,19.8754,1.33451,1.23248,1.24242
161108,08:00,5.34032,7.0,,4.09145,28.7971,24.82,2.82,0.7,6.93551,1.29694,25.5419,1.0343,1.74916,2.43942
161108,16:00,7.95957,9.2,4.97453,8.353,9.385,3.72,5.42,4.9,9.6125,1.6589,16.7262,1.48243,1.31571,3.70661
161109,00:00,7.88358,8.8,7.74364,8.7809,17.207,5.22,5.82,4.5,9.14257,4.7174,18.9739,2.2361,0.94838,4.55338
161109,08:00,5.40609,11.1,22.0121,5.94583,10.6018,3.62,3.22,,5.72373,8.11701,46.8899,3.73952,1.54684,2.04411
161109,16:00,2.99812,13.5,26.7764,9.0303,8.6955,1.72,2.62,3.2,14.8978,5.0847,,2.06468,2.68159,2.33745
161110,00:00,7.73267,8.4,16.4214,10.8347,29.6325,1.32,2.32,3.4,9.36202,3.44337,12.7456,1.65156,3.2965,2.45789
161110,08:00,8.74507,16.2,8.69494,2.21493,37.6935,3.12,7.22,2.6,6.48626,2.55703,14.9069,1.04361,3.56051,3.24924
161110,16:00,9.50673,15.0,5.95145,20.0798,21.9934,3.02,5.62,3.1,7.67218,7.93946,14.5835,1.93944,6.34712,4.24674
