date,time,DsWrocWybCon,LdLodzGdansk,MpKrakAlKras,MpZakopaSien,MzWarMarszal,PdBialWaszyn,PkRzeszRejta,PmGdaWyzwo03,SlKatoPlebA4,WmOlsPuszkin,WpPoznPolank,ZpSzczPils02
161015,08:00,0.579976,0.398,0.95987,0.95657,,0.241,0.29408,0.159795,0.45285,0.235599,0.3032,0.2185
161015,16:00,0.355631,0.524,0.66785,0.30032,,0.246,0.30791,0.201333,0.5587,0.210021,0.33495,0.26098
161016,00:00,0.336629,0.403,0.44011,1.46451,,0.205,0.28397,0.134675,0.27082,0.181853,0.3746,0.24033
161016,08:00,0.220011,0.381,0.38487,0.56881,,0.172,0.27078,0.128075,0.3084,0.184498,0.33449,0.21435
161016,16:00,0.228852,0.572,0.51655,0.48868,0.644,0.199,0.26578,0.25628,0.38248,0.20117,0.35884,0.24152
161017,00:00,0.180328,0.365,0.36808,0.28751,0.326,0.258,0.22556,0.152221,0.38473,0.223841,0.29619,0.24281
161017,08:00,0.192702,0.481,0.79499,0.52125,0.549,0.531,0.26711,0.223758,0.55882,0.361395,0.26954,0.27175
161017,16:00,0.281718,0.601,0.67567,0.49371,1.222,0.252,0.3649,0.219018,0.6625,0.256231,0.31797,0.31566
161018,00:00,0.601373,0.512,0.77291,0.61177,0.515,0.292,0.29854,0.223019,0.40609,0.234971,0.40161,0.22744
161018,08:00,0.8012,0.787,1.59021,0.46757,,0.333,0.44598,0.298725,1.05118,0.275097,,0.36032
161018,16:00,0.243614,1.08,1.18305,,,0.286,0.43139,0.375114,0.84647,0.40802,0.62435,0.56627
161019,00:00,0.411953,0.7,0.80108,0.39191,,0.244,1.02156,0.322831,0.25083,0.287867,0.86247,0.36673
161019,08:00,0.441485,0.898,1.17872,0.32962,,0.318,0.63736,0.390252,0.77153,0.391552,0.59012,0.45995
161019,16:00,0.382859,1.034,1.12437,0.32083,,0.35,0.47994,0.376565,0.77373,0.390253,0.47183,0.40162
161020,00:00,0.49043,0.835,1.84949,0.3884,,0.288,0.41836,0.312307,0.41701,0.281458,0.52967,0.23698
161020,08:00,0.60721,0.957,1.20729,0.42838,,0.331,0.65526,0.408631,1.01153,0.38821,,0.27355
161020,16:00,0.314904,0.958,,0.30772,,0.345,0.3667,0.384298,0.80335,0.365832,0.53699,0.34277
161021,00:00,0.38604,0.609,0.79414,0.47868,,0.248,0.33332,0.255971,0.95756,0.251217,0.43173,0.25496
161021,08:00,0.488799,0.762,1.23685,0.54453,,0.336,0.4074,0.252953,0.89979,0.343318,0.41794,0.25593
161021,16:00,0.393275,,1.43521,0.38917,0.751,0.34,0.44451,0.322477,1.50344,0.447908,0.44513,0.39564
161022,00:00,0.452376,,1.22708,0.49701,0.454,0.3,0.45478,0.264468,0.91445,0.274037,0.46752,0.41862
161022,08:00,0.535522,,0.81982,0.26328,0.454,0.313,0.44441,0.253115,0.65015,0.301152,0.55614,0.48365
161022,16:00,0.262765,,0.64925,0.2653,0.741,0.408,0.52514,0.328289,0.54117,0.378659,0.35293,0.48868
161023,00:00,0.647788,,1.2068,1.17178,0.46,0.325,1.13395,0.331692,1.0334,0.330365,0.68901,0.54253
161023,08:00,0.472711,,1.42032,0.62351,0.5,0.405,1.87556,0.445435,0.61783,0.378186,0.44264,0.61961
161023,16:00,0.432786,,0.76737,0.23319,0.843,0.417,0.4593,0.432595,0.50659,0.439224,0.44047,0.43364
161024,00:00,0.538233,,0.87127,1.07984,0.372,0.269,0.43154,0.336163,0.52628,0.290586,0.44181,0.43591
161024,08:00,0.88687,,1.3319,0.41288,0.683,0.37,0.62197,0.264244,1.08282,0.379433,0.50085,0.58362
161024,16:00,0.489207,0.835,1.56006,0.40075,0.923,0.39,0.38556,0.341735,0.76735,0.468147,0.50464,0.73829
161025,00:00,0.614873,0.735,1.76995,0.40358,0.393,0.269,0.31672,0.345433,0.28499,0.312862,0.60455,0.47799
161025,08:00,0.811998,0.983,1.72178,1.38753,0.63,0.28,0.40825,0.32315,0.88965,0.400319,0.66074,0.61632
161025,16:00,0.504617,0.872,1.18042,0.42934,0.752,0.604,0.39973,0.268027,0.76327,0.36984,0.44093,0.61667
161026,00:00,0.370402,0.528,0.536,0.42646,0.424,0.302,0.42779,0.229251,0.35414,0.239227,0.49117,0.36755
161026,08:00,0.364371,0.701,0.89225,0.25425,0.528,0.448,0.37518,0.220859,0.44163,0.285267,0.87705,0.93445
161026,16:00,0.345112,0.469,0.7373,0.29142,0.422,0.441,0.32389,0.165447,0.38568,0.237011,0.30516,0.44663
161027,00:00,0.425453,0.685,0.56642,0.65876,0.375,0.279,0.47036,0.777096,0.79714,0.840794,0.65069,0.33062
161027,08:00,0.565757,0.841,1.03216,0.21489,0.991,1.164,,0.430353,1.12458,0.545583,0.54464,0.42803
161027,16:00,0.347161,0.767,0.83005,0.27546,0.351,,0.36563,0.360372,0.95619,0.317498,0.35728,0.545
161028,00:00,0.529338,0.685,1.34115,0.8666,0.408,,1.20889,0.330134,0.84035,0.316461,0.43667,0.33937
161028,08:00,0.513339,0.828,1.66291,1.1424,0.433,,0.96226,0.323342,1.52597,0.387695,0.37797,0.36041
161028,16:00,0.321298,0.694,0.66279,0.27963,0.579,1.063,0.43422,0.244892,0.88418,0.281236,0.34823,0.46496
161029,00:00,0.264513,0.377,0.48108,0.31057,0.207,0.168,0.39026,0.152074,0.33561,0.161328,0.18732,0.18917
161029,08:00,0.21861,0.328,0.4719,0.19623,0.22,0.187,0.23114,0.179705,0.19934,0.190872,0.1826,0.21499
161029,16:00,0.201123,0.492,0.4173,0.22185,0.323,0.168,0.21843,0.16062,0.30586,0.180058,0.21803,0.29575
161030,00:00,0.207907,0.403,0.28775,0.17595,0.309,0.188,0.24781,0.140391,0.26128,0.224853,0.20318,0.22914
161030,08:00,0.204569,0.335,0.34014,0.16759,0.212,0.184,0.23886,0.12286,0.25106,0.185416,0.18157,0.25233
161030,16:00,0.222937,0.424,0.48003,0.24381,0.288,0.22,0.24272,0.142648,0.26296,0.148696,0.22505,0.35425
161031,00:00,0.264475,0.41,0.40158,0.23117,0.203,0.182,0.23829,0.202909,0.31094,0.146866,0.37773,0.53976
161031,08:00,0.329241,0.479,0.57876,0.17415,0.244,0.309,0.26194,0.311057,0.40775,0.261825,0.33357,0.41499
161031,16:00,0.333159,0.576,0.7127,0.2672,0.301,0.377,0.27044,0.210741,0.75481,0.248176,0.23654,0.67908
161101,00:00,0.313203,0.521,0.67622,0.24203,0.44,0.324,0.27578,0.214575,0.25532,0.258274,0.40318,0.38951
161101,08:00,0.327162,0.868,0.63985,0.36532,0.323,0.179,0.36453,0.269342,0.30701,0.238415,0.35939,0.29074
161101,16:00,0.326669,0.736,0.82499,0.20265,0.378,0.196,0.50344,0.419178,0.33182,0.364398,0.34019,0.46709
161102,00:00,0.3264,0.503,0.7903,1.25947,0.347,0.361,0.29557,0.245775,0.30016,0.183161,0.22698,0.23492
161102,08:00,0.25486,0.437,0.6013,0.15033,0.258,0.373,0.45837,,0.34529,0.235116,0.23435,0.28597
161102,16:00,0.281302,0.4,0.80548,0.21601,0.313,0.241,0.36888,0.216482,0.76956,0.214043,0.23258,0.38141
161103,00:00,0.262062,0.321,0.33531,0.13072,0.215,0.183,0.31173,0.199635,0.38029,0.217059,0.21724,0.22287
161103,08:00,0.256305,0.336,0.59619,0.1129,0.283,0.238,0.31098,0.217531,0.4569,0.236808,0.22775,0.35353
161103,16:00,0.274676,0.479,0.59958,0.23469,0.264,0.302,0.32836,0.191654,0.55065,0.288202,0.24844,0.48081
161104,00:00,0.516969,0.476,0.86058,0.50498,0.309,0.183,0.36498,0.206,0.79308,0.223526,0.5037,0.42398
161104,08:00,0.548164,0.883,1.30323,0.15663,0.483,0.437,0.77483,0.504174,1.55308,0.338146,0.31928,0.39761
161104,16:00,0.430134,0.702,1.0532,0.38169,0.423,0.447,0.46214,0.374032,0.95811,0.37167,0.34726,0.48839
161105,00:00,0.590985,0.734,0.95304,1.36486,0.601,0.295,0.42637,0.469414,0.71997,0.369715,0.46896,0.3511
161105,08:00,0.43431,0.62,1.10819,0.97545,0.451,0.348,0.35201,,0.83325,0.526875,0.3741,0.47691
161105,16:00,0.552199,0.745,1.37087,0.16391,0.995,0.385,0.35592,0.420959,0.62161,0.420867,0.35065,0.45438
161106,00:00,0.520745,0.628,1.29432,0.21105,0.697,0.284,0.35665,0.29351,0.71751,0.300672,0.54683,0.41802
161106,08:00,0.451296,0.505,1.26046,0.10979,0.402,0.295,0.34079,0.482489,0.16224,0.38995,0.30838,0.25732
161106,16:00,0.435895,0.6,0.92522,0.2122,0.558,0.431,0.57751,0.254292,0.28091,0.399375,0.44355,0.46033
161107,00:00,0.440259,0.671,0.68318,0.198,0.412,0.578,0.45274,0.270638,0.30382,0.493342,0.6811,0.34102
161107,08:00,0.501686,0.645,0.88957,0.3253,0.467,0.591,0.42312,0.289846,0.97745,0.39971,0.40462,0.53483
161107,16:00,0.379872,0.592,0.96373,0.19114,0.44,0.419,0.57084,0.261568,1.27926,0.312394,0.30947,0.68412
161108,00:00,0.468253,0.48,0.78042,0.19221,0.376,0.368,0.73156,0.293734,0.50285,0.220787,0.38594,0.5771
161108,08:00,0.515458,1.302,1.37707,0.42149,0.438,0.337,1.22526,0.366796,1.36928,0.276457,0.55861,0.57275
161108,16:00,0.513429,0.698,0.83918,,0.739,0.811,0.57518,0.298797,1.05995,0.352205,0.43355,0.46376
161109,00:00,2.24805,0.711,0.84902,,0.906,1.286,0.46926,0.309036,0.93258,0.594078,0.43127,0.26303
161109,08:00,0.964502,0.861,1.59828,,0.706,,0.49046,0.438613,1.57874,0.730307,0.3833,0.31516
161109,16:00,0.432874,0.611,1.95882,0.21447,0.854,0.353,0.48091,0.443314,1.71545,0.504265,0.30674,0.45297
161110,00:00,0.678007,0.48,0.94849,1.02742,0.301,0.337,0.98376,0.559223,2.0838,0.335994,1.77226,0.36781
161110,08:00,1.02272,1.159,1.90908,1.03677,0.464,0.373,1.63517,0.517809,1.13873,0.375672,1.00495,0.40318
161110,16:00,0.957059,0.88,1.10934,0.65568,0.877,0.522,0.59435,0.400149,1.0994,0.470802,0.44617,0.59211
161111,00:00,0.754563,0.629,0.58597,0.72429,0.636,0.373,0.43159,0.763777,0.22831,0.462012,0.47331,0.56942
161111,08:00,0.634179,0.56,0.51625,0.96602,0.434,0.296,0.44927,0.21297,0.564,0.275091,0.32135,0.54246
161111,16:00,0.549581,0.652,0.95967,0.36829,0.562,0.434,0.49483,0.201592,0.47951,0.269771,0.26652,0.55977
161112,00:00,0.520832,0.522,0.92825,0.91958,0.59,0.364,0.677,0.441505,0.4255,0.441915,0.25701,0.89309
161112,08:00,0.40485,0.453,0.49416,0.38653,0.513,0.441,0.65057,0.321007,0.39718,0.676328,0.43431,1.00158
161112,16:00,0.492247,0.623,0.61908,0.37867,0.673,1.192,0.42878,0.402767,0.41759,0.316506,0.27848,0.5565
161113,00:00,0.972668,0.768,0.46328,0.33665,0.659,0.715,0.30348,0.390229,0.43925,0.422005,1.22146,3.67623
161113,08:00,0.718983,0.648,0.35016,0.15067,0.513,0.487,0.29676,0.218061,0.40222,0.323949,0.58137,0.99632
161113,16:00,0.602764,0.718,0.64433,0.51303,0.609,0.282,0.47766,0.174917,0.29166,0.235464,0.40307,0.48115
161114,00:00,0.803182,0.514,0.79421,0.35228,0.483,0.246,0.38805,0.435556,0.24662,0.302493,0.69662,2.31998
161114,08:00,0.599059,1.073,0.74985,0.44248,0.434,0.659,0.66794,0.285343,0.43276,0.738794,1.12415,0.71024
161114,16:00,1.03433,0.675,0.83677,0.32419,0.466,0.614,0.33272,0.244468,1.00701,0.354454,0.63103,0.55676
161115,00:00,0.502783,0.604,1.77414,1.06455,0.557,0.317,1.39912,0.221833,1.12468,0.372006,0.36273,0.34234
161115,08:00,0.812154,0.629,2.02525,0.94725,0.404,0.572,1.68812,0.318226,1.15765,0.385262,0.31692,0.42119
161115,16:00,0.516714,0.962,1.18058,0.53008,0.655,0.395,0.6555,0.298433,0.65682,0.440368,0.37658,0.46777
161116,00:00,0.483267,0.572,0.40827,2.50442,0.393,0.383,0.33455,0.310878,0.12216,0.352688,0.34152,0.5288
161116,08:00,0.487908,0.673,1.48063,1.02877,0.471,,0.52926,0.465235,0.40144,0.509888,0.42088,0.50079
161116,16:00,0.59155,0.947,1.00526,1.10433,0.582,,0.49562,0.24367,0.77843,0.39265,0.34942,0.62352
161117,00:00,0.449316,0.733,1.61855,0.8923,0.521,,0.34006,0.356091,0.20914,0.326285,0.40948,0.46705
161117,08:00,0.605656,0.722,1.4209,0.78107,0.527,,0.52349,0.412111,0.49555,0.45964,0.42547,0.51074
161117,16:00,0.560183,0.919,1.48821,0.77565,0.59,,0.46569,0.419208,1.02854,0.472764,0.38816,0.49148
161118,00:00,0.370188,0.689,0.85724,1.25888,0.501,,0.32304,0.321643,0.4043,0.381092,0.32007,0.32714
161118,08:00,0.476696,0.709,2.2315,0.75844,0.532,,0.49734,0.391889,0.56947,0.444992,0.32886,0.36749
161118,16:00,0.371648,0.837,0.96954,0.21511,0.732,,0.36853,0.391866,0.5361,0.435467,0.34541,0.42458
161119,00:00,0.378945,0.771,2.53709,0.21046,0.785,,0.37857,0.249083,0.58445,0.354609,0.31584,0.26784
161119,08:00,0.213892,1.008,2.29878,0.2976,0.65,,0.386,0.256947,0.4881,0.350204,0.39216,0.34227
161119,16:00,0.575798,1.023,2.51114,0.19879,1.12,,0.27325,0.417534,0.62488,0.619962,,0.52173
161120,00:00,0.185021,0.503,0.39188,0.31415,0.36,,0.23713,0.525515,0.29339,0.601434,0.26532,0.41058
161120,08:00,0.21415,0.673,0.52201,0.41127,0.291,,0.59798,0.237158,0.72887,0.240455,0.30546,0.30813
161120,16:00,0.414314,0.703,1.44461,0.1784,0.707,,0.32073,0.241348,0.40024,0.29415,0.43431,0.3776
161121,00:00,0.541202,0.697,2.29452,0.19358,0.577,,0.32177,0.426041,0.15884,0.39574,0.47869,0.31823
161121,08:00,0.576889,0.65,1.06503,0.18736,0.68,,0.5067,0.48418,0.77454,0.507245,0.63149,0.56238
161121,16:00,0.317941,0.6,1.21493,0.21991,0.713,,0.56415,0.451013,0.70118,0.379787,0.51194,0.62006
161122,00:00,0.172625,0.515,1.59568,0.17317,0.362,,0.44434,0.468171,0.47217,0.269416,0.4486,0.51598
161122,08:00,0.348035,0.536,1.27798,0.17997,0.567,,0.63875,0.393426,0.94944,0.299609,0.43885,1.16625
161122,16:00,0.190103,0.671,1.38405,0.18102,0.637,,0.5171,0.396494,0.67188,0.335565,0.55293,1.05422
161123,00:00,0.872267,0.652,1.93059,0.4958,0.438,,0.47258,0.554912,0.54425,0.285331,1.56076,0.9274
161123,08:00,1.19675,0.818,1.82888,0.83018,0.561,,0.51133,0.585896,1.26425,0.35235,1.24049,0.93963
161123,16:00,0.797915,0.925,1.93419,,0.846,,0.76358,0.609921,0.97494,0.527539,0.65808,0.90942
161124,00:00,1.44227,0.98,2.71452,0.97862,0.782,,0.82513,0.627297,0.86796,0.694437,1.79491,0.82532
161124,08:00,1.07577,1.268,1.76477,0.82079,0.85,,0.80903,0.80391,1.20015,0.640974,0.88509,0.72887
161124,16:00,0.788889,0.931,2.28131,0.78577,0.758,,0.81516,0.212621,0.42928,0.228029,0.52691,0.59861
161125,00:00,0.356939,0.556,3.11691,2.48176,0.802,,1.94828,0.300091,0.52946,1.32622,0.93883,1.10401
161125,08:00,0.304693,1.294,1.39639,0.70173,0.762,,0.88925,0.593667,0.62725,0.443603,1.07473,0.85599
161125,16:00,0.339186,0.646,1.01836,0.63235,0.68,,0.46317,0.46925,0.82569,0.324761,1.10524,0.63472
161126,00:00,0.405715,0.924,1.32918,0.83415,0.553,,2.21465,0.205513,0.70465,0.273476,0.44963,0.33379
161126,08:00,0.330158,0.492,1.17358,1.47301,0.409,,0.45042,0.148202,1.02562,0.270303,0.47931,0.33276
161126,16:00,0.468841,0.809,1.55385,0.99799,0.677,,0.90019,0.176491,1.42555,0.286691,0.51939,0.47287
161127,00:00,0.459215,0.558,1.08135,1.81526,0.539,,0.53436,0.179225,0.51373,0.231336,0.36214,0.40663
161127,08:00,0.229451,0.381,0.69514,,0.342,,0.38926,0.125624,0.2821,0.187337,0.35729,0.31614
161127,16:00,0.179617,0.573,0.68106,0.20914,0.468,,0.24582,0.146953,0.24434,0.201911,0.37297,0.39267
161128,00:00,0.17863,0.399,0.442,0.18175,0.257,,0.23874,0.24942,0.26274,0.177422,0.31479,0.27791
161128,08:00,0.203908,0.328,0.50643,0.17154,0.334,,,0.37814,0.33564,0.232683,0.31848,0.37064
161128,16:00,0.241595,0.426,0.66629,0.19359,0.475,,0.31928,0.216511,0.61423,0.234233,0.35183,0.58005
161129,00:00,0.227887,0.678,0.47359,0.30633,0.416,,0.29508,0.205065,0.62861,0.235364,0.39982,0.43105
161129,08:00,0.264853,0.412,0.70341,0.4841,0.334,,0.38953,0.184672,0.47387,0.288627,0.34525,0.49349
161129,16:00,0.254723,0.606,0.79479,0.29925,0.532,,0.2889,0.348653,0.65963,1.3396,0.39313,0.63371
161130,00:00,0.278951,0.47,0.61098,0.4652,0.455,,0.40726,0.218605,0.34021,0.293664,0.3759,0.36626
161130,08:00,0.41977,0.464,1.39208,0.28726,0.37,,0.48508,0.263647,0.83713,0.251939,0.38452,0.47846
161130,16:00,0.296959,0.478,0.70998,0.34963,0.497,,,0.201474,0.9252,0.305908,0.49292,0.63884
161201,00:00,0.247519,0.488,0.54935,0.27409,0.431,,0.35666,0.485954,0.37143,0.22475,0.45858,0.29827
161201,08:00,0.290934,0.554,0.84865,0.314,0.494,,0.45093,0.415913,0.42796,0.236005,,0.37022
161201,16:00,0.290186,0.559,0.78015,0.36097,0.664,,0.53835,0.374237,0.72266,0.428694,0.35604,0.38479
161202,00:00,0.218678,0.39,0.48148,0.26852,0.925,,0.2852,0.319351,0.25943,0.279676,0.26876,0.22391
161202,08:00,0.183965,0.436,0.45141,0.14757,0.547,,0.17132,0.208508,0.20006,0.248975,0.24999,0.33447
161202,16:00,0.234331,0.456,0.90035,0.24736,0.395,,0.33316,0.205435,0.36647,0.291949,0.38205,0.45451
161203,00:00,0.205333,0.391,0.5476,0.22242,0.327,,0.24987,0.205621,0.25718,0.170549,0.30271,0.33793
161203,08:00,0.196022,0.281,0.5453,0.17841,0.227,,0.20555,0.201531,0.21429,0.207592,0.31766,0.39976
161203,16:00,0.297462,0.568,0.73543,0.34727,0.412,,0.27732,0.287586,0.36925,0.254394,0.38138,0.73156
161204,00:00,0.419231,0.497,0.83848,0.85967,0.344,,0.30692,0.20487,0.86969,0.193047,0.42133,0.53266
161204,08:00,0.422496,0.415,0.78066,0.89011,0.31,,0.38138,0.263398,1.14092,0.49589,0.37682,0.3917
161204,16:00,0.296264,0.641,1.01624,1.4864,0.463,,0.5228,0.391366,1.1412,0.293403,0.46634,0.58096
161205,00:00,0.664358,0.527,2.41361,1.24129,0.422,,1.08698,0.269972,2.13123,0.295462,0.46246,0.40337
161205,08:00,0.886814,0.646,2.8202,1.2826,,,0.92581,0.27994,1.6418,0.333294,0.50643,0.48886
161205,16:00,1.59438,0.972,1.99833,1.71333,0.644,0.377,0.5719,0.198317,0.89542,0.298726,0.65273,0.56409
161206,00:00,0.42851,0.679,0.82374,1.94153,0.595,0.304,0.48469,0.22939,0.19112,0.271637,0.50864,0.44044
161206,08:00,0.375081,0.539,1.03872,1.02258,0.567,0.327,0.76453,0.195637,1.02598,0.319216,0.46198,0.62655
161206,16:00,0.422164,0.765,1.42894,0.53002,0.539,0.326,0.5629,0.148431,0.72287,0.238783,0.52775,0.86208
161207,00:00,0.393685,0.877,0.86988,0.60156,0.503,0.156,0.41421,0.358353,0.17138,0.272213,0.4953,1.68773
161207,08:00,0.366622,0.57,1.34984,1.0787,1.053,1.135,0.79372,0.851707,0.77554,0.4961,0.3777,0.47331
161207,16:00,0.564929,0.927,1.33995,1.10644,0.599,0.402,0.88997,0.306731,1.04232,0.375946,0.44175,0.7009
161208,00:00,0.299271,0.589,1.6624,1.83242,0.655,0.372,0.45908,0.31453,0.53022,0.337206,0.47173,0.4903
161208,08:00,0.423398,0.529,1.3028,0.2016,0.479,0.371,0.57197,0.303316,0.49403,0.321897,0.42588,0.56937
161208,16:00,0.484044,0.51,1.20502,0.33596,0.461,0.351,0.43347,0.300061,0.72619,0.309739,0.47329,0.67419
161209,00:00,0.354664,0.452,0.63451,0.46549,0.393,0.245,0.36042,0.283311,0.41044,0.244847,0.44228,0.50062
161209,08:00,0.383573,0.477,1.30834,0.29193,0.483,0.341,0.52179,0.316729,1.21063,0.251233,0.57727,0.6015
161209,16:00,0.391548,0.639,0.82525,0.36975,0.652,0.396,0.54028,0.196538,1.10514,0.322451,0.57362,0.5739
161210,00:00,0.31341,0.484,0.84517,0.29911,,0.211,0.35458,0.212569,0.37769,0.210459,0.50719,0.4374
161210,08:00,0.278719,0.461,0.91924,0.33781,0.453,0.223,0.38769,0.384346,0.5127,0.257659,0.47747,0.49964
161210,16:00,0.341962,0.574,0.77546,0.39017,0.56,0.29,0.59502,0.270571,0.59128,0.239166,0.50665,0.67629
161211,00:00,0.296801,0.531,0.64877,0.30979,0.488,0.243,0.55349,0.217739,0.50173,0.237233,0.48686,0.56485
161211,08:00,0.346268,0.533,0.80012,0.49928,0.424,0.269,0.55279,0.213782,0.38939,0.213269,0.48314,0.53844
161211,16:00,0.240633,0.604,0.66971,0.23574,0.551,0.297,0.63494,0.289104,0.48,0.286027,0.43377,0.53718
161212,00:00,0.17697,0.444,0.48287,0.22023,0.353,0.181,0.17063,0.223108,0.26682,0.184395,0.39449,0.46793
161212,08:00,0.218573,0.447,0.83276,0.216,0.491,0.216,0.25399,0.191975,0.4134,0.258403,0.40261,0.44073
161212,16:00,0.246449,0.478,0.7935,0.2409,0.608,0.282,0.2554,0.239872,0.5117,0.255351,0.46433,0.89343
161213,00:00,1.76985,0.591,0.6989,0.79721,0.405,0.411,0.2187,0.452208,1.20422,0.652761,1.76385,0.57977
161213,08:00,0.71979,0.832,1.81736,0.80852,0.526,0.528,1.11109,0.316861,2.02736,0.426487,0.83387,0.56656
161213,16:00,0.92728,1.103,1.31115,1.48223,0.656,0.452,0.73848,0.351006,1.02898,0.442166,0.70595,0.70705
161214,00:00,0.310901,0.711,1.15586,0.8834,0.707,0.44,0.32037,0.326747,0.40966,0.429355,0.5865,0.64376
161214,08:00,0.455723,0.646,1.92044,0.88589,0.492,0.52,0.49264,0.25027,0.54631,0.350127,0.54717,0.7162
161214,16:00,0.374189,0.654,1.16989,0.42597,0.461,0.583,0.55867,0.359443,1.07009,0.196639,0.4657,0.52122
161215,00:00,0.294207,0.373,0.83662,0.37826,0.403,0.238,0.30763,0.226372,0.20927,0.170623,0.409,0.45441
161215,08:00,0.482284,0.427,1.06646,0.3531,0.546,0.407,0.35091,0.228582,0.37994,0.297305,0.39238,0.44491
161215,16:00,0.314075,0.631,1.20269,0.36301,0.749,0.722,0.4103,0.541828,0.54187,0.277765,0.33415,0.41234
161216,00:00,0.234643,0.474,0.9557,0.35342,0.607,0.953,0.53243,0.212606,0.62666,0.216037,0.32568,0.20862
161216,08:00,0.629337,0.881,1.609,1.11778,1.01,0.614,1.49493,0.267921,1.17863,0.277163,0.73673,0.31962
161216,16:00,0.628446,1.339,1.37722,1.71359,0.563,0.304,0.86724,0.449549,1.93525,0.318836,0.56506,0.57873
161217,00:00,1.62258,1.169,1.98837,1.26003,1.058,0.259,1.21536,0.269728,0.62798,0.322058,1.19035,0.89948
161217,08:00,1.48416,0.952,1.99184,0.85018,0.69,0.315,0.52282,0.303056,1.04316,0.328444,0.75862,0.51057
161217,16:00,1.6668,1.112,2.46124,1.0545,,0.389,0.67054,0.372268,0.78144,0.454772,0.52652,0.45327
161218,00:00,0.342819,0.581,1.31458,1.70986,0.448,0.462,0.65476,0.333349,0.62296,0.319348,0.42829,0.30465
161218,08:00,0.3453,0.474,0.84017,0.31503,0.401,0.327,0.59994,0.324853,0.51038,0.36223,0.51734,0.37354
161218,16:00,0.475826,0.98,1.57044,1.11878,0.618,0.518,0.7629,0.471008,2.16323,0.513232,0.76814,1.09437
161219,00:00,0.91985,0.839,1.6255,0.71828,0.664,0.487,0.4891,0.506494,1.59939,0.57904,0.92252,0.45254
161219,08:00,0.501287,0.71,2.14787,0.26,0.678,0.494,0.73755,0.395463,1.50249,0.409325,0.84355,0.61431
161219,16:00,0.469692,0.887,2.00045,0.29721,0.596,0.481,1.13713,0.242289,1.2149,0.352685,0.60903,0.60421
161220,00:00,0.355401,0.648,1.37476,1.46648,0.478,0.287,0.59028,0.254566,1.18213,0.249236,0.75362,0.23823
161220,08:00,0.405378,0.543,1.86512,1.20665,0.476,0.406,0.74197,0.266887,1.65259,0.294176,0.60937,0.84438
161220,16:00,0.568068,1.015,2.25826,1.78758,1.093,0.797,0.96424,0.29337,2.00538,0.460062,0.48637,0.49218
161221,00:00,0.97533,0.94,2.03111,1.71415,0.648,0.231,0.48554,0.404512,1.13765,0.355244,0.67745,0.34125
161221,08:00,0.42451,0.803,2.18402,1.14032,0.781,0.371,2.22046,0.554374,1.52673,0.476741,1.0603,0.45362
161221,16:00,0.46492,1.313,2.44323,2.2589,0.838,0.53,0.69482,0.726594,1.06463,0.57943,0.64493,0.48706
161222,00:00,1.77549,0.963,2.30815,1.43956,0.896,0.553,0.67635,0.80286,0.66891,0.564311,,0.49445
161222,08:00,0.69462,0.923,1.5662,1.25413,0.755,0.833,1.26126,0.480912,1.01707,0.66585,0.6797,0.50257
161222,16:00,0.76681,1.29,1.96342,1.98849,0.75,0.671,0.67485,0.589177,0.91902,0.698236,0.77059,0.62184
161223,00:00,0.97522,0.979,1.36211,1.56876,0.959,0.736,0.74866,0.516721,0.51913,0.551367,0.69891,0.43605
161223,08:00,0.484098,0.779,1.24023,0.65575,0.601,0.608,0.63977,0.383957,0.68236,0.57419,0.57248,0.34055
161223,16:00,0.474115,0.653,1.2904,0.40455,0.567,0.474,1.01441,0.286145,1.14748,0.332939,0.64045,0.5414
161224,00:00,0.93539,0.771,1.26628,1.59057,0.55,0.298,0.5539,0.298939,1.8096,0.339332,0.59872,0.31689
161224,08:00,0.487947,0.871,1.4638,1.59084,0.483,0.245,0.44979,0.361502,0.34541,0.308003,0.55037,0.33446
161224,16:00,0.482815,0.804,1.71853,0.37528,0.605,0.537,0.54478,0.330738,0.40766,0.458197,0.5831,0.37364
161225,00:00,0.214996,0.429,0.9304,0.31094,0.475,0.418,0.5055,0.215734,0.71036,0.275017,0.4239,0.24832
161225,08:00,0.194414,0.352,0.59823,0.27535,,0.276,0.41082,0.120976,0.38246,,0.34745,0.23104
161225,16:00,0.252606,0.492,0.93751,0.54825,0.397,0.261,0.58656,0.223322,0.33608,,0.53614,0.3857
161226,00:00,0.241573,0.463,0.71381,0.61228,0.451,0.314,0.53648,0.225021,0.48949,,0.42588,0.36976
161226,08:00,0.209262,0.379,0.6212,0.39857,0.358,0.263,0.43728,0.192972,0.48029,,0.34482,0.36588
161226,16:00,0.26597,0.483,0.87377,0.44648,0.405,0.282,0.52024,0.194572,0.80101,,0.35946,0.37901
161227,00:00,0.184334,0.366,0.62383,0.25927,0.326,0.208,0.25823,0.159062,0.42666,,0.27282,0.24927
161227,08:00,0.194852,0.338,0.67784,0.22305,0.356,0.198,0.19397,,0.79044,0.202004,0.28158,0.24214
161227,16:00,0.217846,0.433,0.81068,0.30893,0.359,0.213,0.23567,0.157777,0.61376,0.18415,0.29518,0.32827
161228,00:00,0.215345,0.326,0.58749,0.27042,0.281,0.18,0.16662,0.184185,0.43286,0.148983,0.30003,0.26798
